name	chrom	txStart	txEnd
ENST00000426649.5	chr2	218661949	218663442
ENST00000436603.1	chr2	218662196	218663442
ENST00000359273.7	chr2	218659655	218663443
ENST00000392109.5	chr2	218659708	218663443
ENST00000392111.6	chr2	218659734	218663443
ENST00000412366.5	chr2	218659736	218663443
ENST00000474339.1	chr2	218664166	218664901
ENST00000497832.1	chr2	218665931	218668168
ENST00000423170.1	chr2	218665153	218671967
ENST00000473034.5	chr2	218663891	218671977
ENST00000463188.5	chr2	218664826	218671984
ENST00000295704.6	chr2	218663863	218672411
ENST00000468026.1	chr2	218672320	218673253
ENST00000473557.1	chr2	218672338	218675391
ENST00000455724.5	chr2	218672070	218675428
ENST00000424080.1	chr2	218672342	218679617
ENST00000470568.1	chr2	218684733	218688781
ENST00000414413.5	chr2	218680049	218689863
ENST00000422778.1	chr2	218680692	218690527
ENST00000480709.1	chr2	218688836	218692550
ENST00000492486.5	chr2	218692426	218694278
ENST00000473681.1	chr2	218694523	218696960
ENST00000486644.1	chr2	218693295	218697190
ENST00000462031.1	chr2	218697027	218698701
ENST00000440309.5	chr2	218672295	218702623
ENST00000392105.7	chr2	218672068	218702709
ENST00000295709.7	chr2	218672025	218702715
ENST00000419433.1	chr2	218696528	218702716
ENST00000424644.1	chr2	218710993	218737978
ENST00000415717.5	chr2	218710848	218737979
ENST00000437755.1	chr2	218710911	218738199
ENST00000461181.1	chr2	218745386	218746329
ENST00000475950.5	chr2	218746131	218747584
ENST00000491899.1	chr2	218746760	218747668
ENST00000494428.5	chr2	218745552	218748203
ENST00000480929.1	chr2	218746138	218748654
ENST00000417196.5	chr2	218745116	218748897
ENST00000434241.1	chr2	218746154	218748919
ENST00000480472.5	chr2	218746095	218749282
ENST00000467841.5	chr2	218745994	218749362
ENST00000448224.1	chr2	218747033	218749363
ENST00000465558.5	chr2	218746150	218753354
ENST00000436668.5	chr2	218748901	218754220
ENST00000417855.1	chr2	218751753	218754416
ENST00000472527.1	chr2	218753097	218754503
ENST00000457313.5	chr2	218710844	218754693
ENST00000442769.5	chr2	218710955	218754693
ENST00000392102.5	chr2	218710874	218755416
ENST00000258398.8	chr2	218737573	218755416
ENST00000411688.1	chr2	218805913	218813025
ENST00000445971.1	chr2	218782152	218814067
ENST00000466602.1	chr2	218782173	218814091
ENST00000494263.5	chr2	218781748	218815288
ENST00000258415.8	chr2	218781755	218815293
ENST00000608881.1	chr2	218818689	218819144
ENST00000635985.1	chr2	218823089	218823154
ENST00000439262.6	chr2	218822382	218831791
ENST00000430489.1	chr2	218830298	218831801
ENST00000470307.6	chr2	218824362	218831803
ENST00000490971.1	chr2	218826634	218831803
ENST00000233944.7	chr2	218822382	218831816
ENST00000529249.5	chr2	218823325	218832086
ENST00000456160.1	chr2	218841598	218842065
ENST00000486233.1	chr2	218859964	218871739
ENST00000233948.3	chr2	218859820	218874233
ENST00000483911.1	chr2	218883849	218890099
ENST00000458582.1	chr2	218882160	218893146
ENST00000258411.7	chr2	218880362	218893931
ENST00000489887.1	chr2	218893220	218899581
ENST00000363159.1	chr2	218916183	218916287
ENST00000419511.1	chr2	218900810	218930636
ENST00000432100.1	chr2	218953400	218954050
ENST00000429343.1	chr2	218944628	218961903
ENST00000302625.5	chr2	218959654	218962162
ENST00000600415.1	chr2	218975598	218976736
ENST00000598002.1	chr2	218976232	218976747
ENST00000419101.3	chr2	218975392	218977966
ENST00000628185.1	chr2	218977824	218979609
ENST00000626251.1	chr2	218977541	218979620
ENST00000432733.1	chr2	218976283	218979660
ENST00000470119.1	chr2	218981957	218984475
ENST00000295727.1	chr2	218981086	218985657
ENST00000627043.1	chr2	218977275	218989940
ENST00000496566.5	chr2	218990189	218991207
ENST00000487181.1	chr2	218990189	218991496
ENST00000490678.1	chr2	218991846	218993178
ENST00000453769.1	chr2	218990911	218993401
ENST00000295728.6	chr2	218990189	218993413
ENST00000392096.6	chr2	218990188	218993421
ENST00000362103.4	chr2	219001644	219001708
ENST00000441450.1	chr2	219002214	219015721
ENST00000413871.1	chr2	219018255	219019704
ENST00000474601.1	chr2	219026549	219029801
ENST00000441968.5	chr2	219026549	219039006
ENST00000453220.5	chr2	219002846	219039057
ENST00000463683.1	chr2	219026646	219039215
ENST00000458526.1	chr2	219035483	219041504
ENST00000409865.7	chr2	219027062	219041516
ENST00000410037.5	chr2	219027079	219041516
ENST00000457968.5	chr2	219031105	219041516
ENST00000436631.5	chr2	219032567	219041516
ENST00000341552.9	chr2	219002845	219041523
ENST00000295729.6	chr2	219033691	219041523
ENST00000462848.5	chr2	219026547	219041527
ENST00000583592.1	chr2	219058687	219058750
ENST00000295731.6	chr2	219054419	219060467
ENST00000607956.1	chr2	219069353	219069809
ENST00000487337.3	chr2	219102433	219102719
ENST00000494211.5	chr2	219076291	219124764
ENST00000491159.5	chr2	219076317	219125652
ENST00000483627.1	chr2	219076377	219125660
ENST00000426304.5	chr2	219076302	219157621
ENST00000409720.5	chr2	219075316	219158362
ENST00000457600.2	chr2	219078106	219160555
ENST00000481764.1	chr2	219158819	219160762
ENST00000418099.5	chr2	219075328	219160798
ENST00000356853.9	chr2	219075320	219160853
ENST00000450447.1	chr2	219146706	219160865
ENST00000414999.5	chr2	219167928	219169562
ENST00000318673.6	chr2	219075972	219169987
ENST00000409370.6	chr2	219168213	219169990
ENST00000430764.2	chr2	219168651	219170004
ENST00000409878.7	chr2	219161764	219170017
ENST00000461812.1	chr2	219169354	219170029
ENST00000455516.6	chr2	219161765	219170032
ENST00000465580.3	chr2	219168636	219170033
ENST00000421779.2	chr2	219168783	219170035
ENST00000497918.5	chr2	219164577	219170057
ENST00000295738.11	chr2	219161464	219170095
ENST00000498327.5	chr2	219075328	219170827
ENST00000451647.1	chr2	219173050	219176898
ENST00000360507.9	chr2	219171896	219176966
ENST00000453038.5	chr2	219172893	219177313
ENST00000409789.5	chr2	219172173	219178106
ENST00000465672.1	chr2	219178985	219180239
ENST00000430747.5	chr2	219178713	219180750
ENST00000443757.5	chr2	219177922	219180751
ENST00000452293.5	chr2	219178276	219180754
ENST00000452022.1	chr2	219178726	219181663
ENST00000481925.1	chr2	219180667	219181693
ENST00000458520.5	chr2	219176224	219182120
ENST00000273048.2	chr2	219178226	219183492
ENST00000420189.1	chr2	219181677	219183800
ENST00000430297.6	chr2	219178216	219185479
ENST00000436556.5	chr2	219195236	219207421
ENST00000476713.5	chr2	219206806	219207776
ENST00000468301.1	chr2	219206847	219208003
ENST00000489197.1	chr2	219206879	219208018
ENST00000409412.5	chr2	219206806	219208116
ENST00000409319.5	chr2	219206874	219208262
ENST00000422255.5	chr2	219206803	219208540
ENST00000469596.5	chr2	219207217	219208613
ENST00000409217.5	chr2	219206814	219208696
ENST00000448496.5	chr2	219206881	219208861
ENST00000486734.5	chr2	219206811	219208875
ENST00000409206.5	chr2	219206783	219208900
ENST00000409336.5	chr2	219206808	219209418
ENST00000475533.1	chr2	219207262	219209494
ENST00000409097.5	chr2	219206806	219209606
ENST00000409594.5	chr2	219206792	219209647
ENST00000464902.5	chr2	219207084	219209647
ENST00000425849.1	chr2	219208457	219209648
ENST00000444522.6	chr2	219206783	219209651
ENST00000621130.4	chr2	219206783	219209651
ENST00000289528.9	chr2	219206792	219209651
ENST00000443805.1	chr2	219209775	219211038
ENST00000487380.5	chr2	219209771	219211039
ENST00000485773.5	chr2	219209771	219211108
ENST00000492543.1	chr2	219210710	219213420
ENST00000494639.5	chr2	219213601	219214683
ENST00000496984.5	chr2	219213897	219215437
ENST00000497882.5	chr2	219209771	219215885
ENST00000492953.5	chr2	219214140	219216288
ENST00000452545.1	chr2	219215028	219218190
ENST00000417678.5	chr2	219214167	219218426
ENST00000448398.5	chr2	219213239	219218476
ENST00000295750.5	chr2	219209771	219218994
ENST00000265316.8	chr2	219209765	219219017
ENST00000475339.1	chr2	219220208	219222248
ENST00000446716.5	chr2	219209771	219222738
ENST00000429920.1	chr2	219221273	219223964
ENST00000434939.1	chr2	219225505	219228693
ENST00000443140.5	chr2	219225493	219229325
ENST00000488833.1	chr2	219226873	219229340
ENST00000432520.5	chr2	219225152	219229342
ENST00000409618.5	chr2	219219381	219229368
ENST00000466217.5	chr2	219225331	219229594
ENST00000486766.2	chr2	219225414	219229606
ENST00000436856.5	chr2	219224807	219229618
ENST00000428226.5	chr2	219225077	219229618
ENST00000409033.7	chr2	219219379	219229626
ENST00000409422.5	chr2	219220446	219229629
ENST00000412355.5	chr2	219225145	219229636
ENST00000431715.5	chr2	219224682	219229639
ENST00000457841.5	chr2	219225070	219229639
ENST00000439812.5	chr2	219225193	219229639
ENST00000456708.5	chr2	219225195	219229639
ENST00000455079.5	chr2	219225414	219229639
ENST00000361242.8	chr2	219220053	219229670
ENST00000396761.6	chr2	219219379	219229717
ENST00000464763.5	chr2	219229782	219230756
ENST00000416565.1	chr2	219229884	219232013
ENST00000436226.1	chr2	219229958	219232270
ENST00000447157.5	chr2	219229895	219232547
ENST00000453432.5	chr2	219229782	219232666
ENST00000489580.1	chr2	219231843	219232759
ENST00000491181.5	chr2	219230235	219232781
ENST00000493563.1	chr2	219232181	219232879
ENST00000475202.5	chr2	219229805	219232970
ENST00000486203.5	chr2	219229846	219233034
ENST00000435521.5	chr2	219229837	219233116
ENST00000490526.1	chr2	219232312	219233444
ENST00000474225.5	chr2	219229805	219233463
ENST00000494886.1	chr2	219232897	219233766
ENST00000467884.5	chr2	219229805	219234349
ENST00000468387.1	chr2	219233666	219234416
ENST00000496346.5	chr2	219229834	219234672
ENST00000461731.5	chr2	219229805	219234693
ENST00000465550.5	chr2	219230624	219234722
ENST00000483188.1	chr2	219235150	219235801
ENST00000477479.5	chr2	219229826	219236618
ENST00000410034.7	chr2	219229887	219236649
ENST00000463792.5	chr2	219229837	219236651
ENST00000460966.1	chr2	219235644	219236651
ENST00000323348.9	chr2	219229756	219236669
ENST00000409849.5	chr2	219229786	219236669
ENST00000497855.5	chr2	219236760	219240234
ENST00000471516.5	chr2	219240048	219243106
ENST00000440853.1	chr2	219239882	219243184
ENST00000459951.1	chr2	219240153	219243372
ENST00000447002.5	chr2	219239421	219243598
ENST00000467548.1	chr2	219242842	219243598
ENST00000409640.5	chr2	219236765	219243614
ENST00000428427.1	chr2	219242813	219245406
ENST00000432839.1	chr2	219243546	219245441
ENST00000424620.1	chr2	219243307	219245444
ENST00000295759.11	chr2	219236605	219245472
ENST00000392089.6	chr2	219236770	219245478
ENST00000491697.1	chr2	219245472	219246424
ENST00000461417.5	chr2	219245478	219246967
ENST00000486813.1	chr2	219245895	219247534
ENST00000475342.5	chr2	219245557	219247631
ENST00000496800.5	chr2	219245509	219247826
ENST00000475696.5	chr2	219245478	219248191
ENST00000409743.1	chr2	219245895	219248702
ENST00000409516.7	chr2	219245482	219248746
ENST00000409260.5	chr2	219245891	219248891
ENST00000396738.6	chr2	219245478	219248892
ENST00000478018.5	chr2	219245894	219248895
ENST00000496443.5	chr2	219245506	219248904
ENST00000409638.7	chr2	219245454	219250337
ENST00000425551.1	chr2	219251586	219252993
ENST00000456818.5	chr2	219251172	219253145
ENST00000447205.1	chr2	219251193	219253354
ENST00000498660.1	chr2	219250728	219253901
ENST00000462806.5	chr2	219251193	219253916
ENST00000475683.1	chr2	219251538	219253916
ENST00000248437.8	chr2	219249710	219254032
ENST00000392088.6	chr2	219249710	219254608
ENST00000473885.5	chr2	219253242	219272011
ENST00000485041.5	chr2	219253242	219272011
ENST00000490341.2	chr2	219253242	219272188
ENST00000398989.2	chr2	219250771	219277876
ENST00000427737.5	chr2	219251112	219278170
ENST00000482988.1	chr2	219279368	219280170
ENST00000481815.1	chr2	219279587	219280693
ENST00000485220.1	chr2	219279905	219281373
ENST00000421532.5	chr2	219279365	219282105
ENST00000480537.5	chr2	219279366	219282660
ENST00000487855.1	chr2	219280612	219282665
ENST00000442681.5	chr2	219279515	219282852
ENST00000439026.1	chr2	219279516	219282929
ENST00000425450.5	chr2	219279341	219284696
ENST00000463463.5	chr2	219279919	219284828
ENST00000392087.6	chr2	219279464	219284838
ENST00000476254.1	chr2	219283063	219284874
ENST00000473750.5	chr2	219282697	219285196
ENST00000470530.1	chr2	219285262	219286200
ENST00000472019.5	chr2	219282741	219286839
ENST00000477917.5	chr2	219279366	219286895
ENST00000392086.8	chr2	219279343	219286898
ENST00000336576.9	chr2	219279266	219286900
ENST00000460801.5	chr2	219289624	219292896
ENST00000384914.1	chr2	219294110	219294200
ENST00000443981.5	chr2	219289648	219296341
ENST00000497977.1	chr2	219290051	219296758
ENST00000489650.1	chr2	219297978	219299492
ENST00000486480.1	chr2	219297422	219299572
ENST00000417355.1	chr2	219299001	219304130
ENST00000476930.1	chr2	219302662	219304141
ENST00000462351.5	chr2	219289624	219308197
ENST00000477819.1	chr2	219307527	219308340
ENST00000468454.1	chr2	219307017	219308923
ENST00000423636.6	chr2	219289840	219308984
ENST00000442029.5	chr2	219302684	219309007
ENST00000412847.5	chr2	219302484	219309009
ENST00000440552.5	chr2	219302617	219309173
ENST00000606213.5	chr2	219302767	219309381
ENST00000484986.1	chr2	219307482	219309402
ENST00000409251.7	chr2	219289622	219309498
ENST00000451506.5	chr2	219302743	219309538
ENST00000295718.6	chr2	219289622	219309573
ENST00000446182.5	chr2	219302486	219309648
ENST00000470719.1	chr2	219327408	219331178
ENST00000392083.5	chr2	219327408	219332629
ENST00000333527.5	chr2	219327408	219333177
ENST00000448375.1	chr2	219358869	219358983
ENST00000462779.1	chr2	219374923	219381486
ENST00000488051.1	chr2	219374879	219381779
ENST00000490371.5	chr2	219374196	219381890
ENST00000488881.1	chr2	219381802	219384573
ENST00000522421.1	chr2	219385153	219385834
ENST00000430206.5	chr2	219385981	219387346
ENST00000429013.5	chr2	219383204	219387347
ENST00000460963.5	chr2	219384585	219387792
ENST00000520694.6	chr2	219373526	219387796
ENST00000523527.5	chr2	219386203	219387818
ENST00000521459.5	chr2	219383208	219387834
ENST00000322176.11	chr2	219385430	219387907
ENST00000373963.5	chr2	219374195	219387929
ENST00000373966.5	chr2	219374195	219387932
ENST00000273075.8	chr2	219373545	219388015
ENST00000373972.5	chr2	219374193	219388876
ENST00000519905.1	chr2	219386686	219399981
ENST00000519698.1	chr2	219386681	219400006
ENST00000523282.5	chr2	219374193	219400007
ENST00000434339.5	chr2	219385658	219400007
ENST00000457935.5	chr2	219381997	219400022
ENST00000420563.1	chr2	219388495	219403633
ENST00000477226.5	chr2	219420044	219423820
ENST00000492726.1	chr2	219420121	219423843
ENST00000431827.1	chr2	219425070	219426184
ENST00000483395.1	chr2	219425519	219426184
ENST00000373960.3	chr2	219418376	219426739
ENST00000623864.1	chr2	219427476	219429319
ENST00000403148.6	chr2	219442015	219444844
ENST00000420132.5	chr2	219442048	219444915
ENST00000451076.1	chr2	219444656	219448158
ENST00000435853.5	chr2	219441515	219448171
ENST00000452101.1	chr2	219442046	219448191
ENST00000497065.1	chr2	219445550	219448395
ENST00000491248.1	chr2	219445579	219448455
ENST00000431523.5	chr2	219442022	219448515
ENST00000409595.2	chr2	219445044	219451783
ENST00000496786.5	chr2	219461221	219464654
ENST00000463218.5	chr2	219451740	219464667
ENST00000396686.5	chr2	219461254	219466655
ENST00000396688.5	chr2	219460765	219466841
ENST00000396698.5	chr2	219442044	219466860
ENST00000498378.5	chr2	219437274	219466861
ENST00000464989.5	chr2	219443673	219466861
ENST00000462545.5	chr2	219450669	219466861
ENST00000475921.1	chr2	219461239	219466861
ENST00000396689.2	chr2	219461384	219466862
ENST00000485069.1	chr2	219471661	219474378
ENST00000485813.5	chr2	219445626	219493593
ENST00000312358.11	chr2	219434845	219493632
ENST00000412982.5	chr2	219491866	219498244
ENST00000601508.1	chr2	219497610	219498246
ENST00000617028.1	chr2	219496354	219498287
ENST00000475104.1	chr2	219497690	219498287
ENST00000480506.5	chr2	219498883	219502441
ENST00000455657.5	chr2	219498906	219504132
ENST00000635609.1	chr2	219498900	219504874
ENST00000435316.5	chr2	219498908	219505555
ENST00000496536.1	chr2	219505939	219506422
ENST00000480034.1	chr2	219505724	219506694
ENST00000443704.5	chr2	219498904	219506933
ENST00000373917.7	chr2	219498887	219506935
ENST00000313597.9	chr2	219498866	219506987
ENST00000341142.7	chr2	219498914	219506987
ENST00000481170.1	chr2	219499774	219506987
ENST00000373908.5	chr2	219498905	219506988
ENST00000622191.1	chr2	219499954	219506988
ENST00000358215.8	chr2	219498900	219506989
ENST00000429882.1	chr2	219482072	219516877
ENST00000473709.1	chr2	219517240	219533031
ENST00000461395.5	chr2	219514169	219534058
ENST00000347842.7	chr2	219514329	219538772
ENST00000358078.4	chr2	219514329	219538772
ENST00000474489.5	chr2	219517135	219538772
ENST00000535926.2	chr2	219538947	219543097
ENST00000373891.2	chr2	219541459	219543573
ENST00000243776.10	chr2	219538946	219543787
ENST00000451952.1	chr2	219544049	219547549
ENST00000596829.1	chr2	219547210	219547658
ENST00000421791.1	chr2	219544005	219548020
ENST00000581997.1	chr2	219549072	219549147
ENST00000344458.6	chr2	219543662	219550579
ENST00000373883.3	chr2	219544022	219550595
ENST00000462534.5	chr2	219550728	219552389
ENST00000489804.5	chr2	219550728	219552714
ENST00000596474.1	chr2	219554228	219554772
ENST00000472388.1	chr2	219556241	219557027
ENST00000456147.1	chr2	219555762	219559431
ENST00000597192.1	chr2	219559082	219559626
ENST00000604031.5	chr2	219555460	219562512
ENST00000462385.1	chr2	219562814	219565379
ENST00000465149.1	chr2	219550728	219570739
ENST00000373876.5	chr2	219550755	219571241
ENST00000404537.5	chr2	219550741	219571289
ENST00000603926.5	chr2	219555165	219571289
ENST00000373873.8	chr2	219561721	219571289
ENST00000289656.3	chr2	219561746	219571464
ENST00000465589.1	chr2	219570220	219571492
ENST00000491370.1	chr2	219570457	219571859
ENST00000489456.1	chr2	219569161	219575053
ENST00000243786.2	chr2	219572194	219575713
ENST00000410746.1	chr2	219590686	219590984
ENST00000475843.5	chr2	219597870	219601840
ENST00000456857.5	chr2	219598093	219602083
ENST00000468584.5	chr2	219598193	219602709
ENST00000459692.1	chr2	219598442	219606058
ENST00000465230.5	chr2	219605506	219606633
ENST00000466648.1	chr2	219605528	219606857
ENST00000473899.1	chr2	219608397	219609472
ENST00000475396.5	chr2	219598138	219609706
ENST00000483319.1	chr2	219609145	219610126
ENST00000495941.1	chr2	219613050	219614720
ENST00000413891.5	chr2	219612042	219615202
ENST00000447191.1	chr2	219613915	219615995
ENST00000494777.1	chr2	219614805	219616212
ENST00000456909.5	chr2	219597859	219616451
ENST00000455896.1	chr2	219625058	219626693
ENST00000497589.1	chr2	219628515	219632418
ENST00000413743.5	chr2	219631129	219633009
ENST00000444906.1	chr2	219633345	219635781
ENST00000416910.1	chr2	219632058	219637795
ENST00000425141.5	chr2	219627626	219641728
ENST00000358055.7	chr2	219627326	219641971
ENST00000373760.6	chr2	219627393	219641971
ENST00000273063.10	chr2	219627564	219641980
ENST00000317151.7	chr2	219627660	219641980
ENST00000597288.1	chr2	219645089	219645631
ENST00000452903.1	chr2	219684029	219684795
ENST00000607654.1	chr2	219685380	219687345
ENST00000442836.1	chr2	219697798	219698214
ENST00000416861.1	chr2	219686986	219714686
ENST00000442416.1	chr2	219730109	219737742
ENST00000606673.1	chr2	219685491	219737937
ENST00000438659.1	chr2	219904050	219904889
ENST00000581624.1	chr2	219906501	219906565
ENST00000414414.1	chr2	220048821	220049272
ENST00000438633.1	chr2	220127545	220212491
ENST00000432993.1	chr2	220105655	220450778
ENST00000414512.1	chr2	220450678	220704566
ENST00000424395.1	chr2	220791077	220797893
ENST00000422812.1	chr2	221162770	221163053
ENST00000472696.1	chr2	221420444	221425540
ENST00000469354.1	chr2	221418026	221425575
ENST00000424339.1	chr2	221425914	221434249
ENST00000495693.1	chr2	221436456	221437496
ENST00000463446.1	chr2	221482439	221501344
ENST00000441679.1	chr2	221457953	221502560
ENST00000440241.1	chr2	221532667	221533008
ENST00000419964.1	chr2	221563996	221569481
ENST00000409854.5	chr2	221425598	221572283
ENST00000281821.6	chr2	221418028	221572290
ENST00000443796.5	chr2	221457888	221572300
ENST00000415749.1	chr2	221563992	221572300
ENST00000541600.5	chr2	221564105	221572358
ENST00000434266.1	chr2	221564278	221574158
ENST00000409938.5	chr2	221425900	221574202
ENST00000609776.1	chr2	221572505	221574454
ENST00000414016.1	chr2	221592440	221592861
ENST00000453706.2	chr2	221637542	221641813
ENST00000417147.1	chr2	221944222	221944612
ENST00000432228.1	chr2	221961736	221963765
ENST00000448062.1	chr2	222044524	222044994
ENST00000555548.1	chr2	222202136	222221410
ENST00000644937.1	chr2	222214386	222221547
ENST00000464706.6	chr2	222201152	222221713
ENST00000644699.1	chr2	222201152	222221715
ENST00000646154.1	chr2	222201165	222242688
ENST00000644490.1	chr2	222262543	222294194
ENST00000336840.11	chr2	222201110	222298659
ENST00000344493.9	chr2	222201331	222298659
ENST00000409828.7	chr2	222293629	222298746
ENST00000350526.9	chr2	222201712	222298752
ENST00000258387.6	chr2	222293634	222298865
ENST00000409551.7	chr2	222201357	222298895
ENST00000392069.6	chr2	222199887	222298981
ENST00000392070.6	chr2	222200985	222298996
ENST00000647467.1	chr2	222263184	222298996
ENST00000440903.1	chr2	222302977	222303953
ENST00000295226.1	chr2	222298146	222305217
ENST00000647762.1	chr2	222298146	222305217
ENST00000587099.1	chr2	222317241	222318653
ENST00000587192.1	chr2	222318274	222321512
ENST00000439237.1	chr2	222321105	222321538
ENST00000424010.1	chr2	222320673	222321659
ENST00000555502.5	chr2	222318470	222321722
ENST00000429475.5	chr2	222320693	222321722
ENST00000446532.1	chr2	222320862	222321722
ENST00000590427.1	chr2	222318700	222342541
ENST00000589724.1	chr2	222319297	222352989
ENST00000363952.1	chr2	222404984	222405095
ENST00000435391.4	chr2	222452399	222453126
ENST00000365146.1	chr2	222498290	222498398
ENST00000421421.1	chr2	222503882	222504843
ENST00000321276.7	chr2	222424516	222560948
ENST00000568928.2	chr2	222566898	222569719
ENST00000281828.6	chr2	222570535	222656337
ENST00000412747.1	chr2	222677676	222678289
ENST00000444764.1	chr2	222698622	222699484
ENST00000446656.3	chr2	222671785	222709930
ENST00000431088.1	chr2	222726456	222726834
ENST00000456830.1	chr2	222904639	222905055
ENST00000413316.1	chr2	222861562	222909036
ENST00000535678.1	chr2	222861025	222909059
ENST00000542810.1	chr2	222909084	222916680
ENST00000463813.1	chr2	222917687	222919104
ENST00000446709.1	chr2	222917386	222919363
ENST00000540115.1	chr2	222909615	222921353
ENST00000421680.2	chr2	222920953	222927053
ENST00000474422.1	chr2	222930610	222933723
ENST00000407441.4	chr2	222924553	222941527
ENST00000495541.1	chr2	222933017	222941824
ENST00000392066.7	chr2	222860941	222942222
ENST00000357430.7	chr2	222860933	222944639
ENST00000614456.1	chr2	222945929	222946388
ENST00000281830.3	chr2	223051813	223055637
ENST00000488477.2	chr2	223052199	223198399
ENST00000470923.3	chr2	223248497	223248794
ENST00000430194.1	chr2	223398266	223398546
ENST00000422118.1	chr2	223498772	223504611
ENST00000440341.1	chr2	223505475	223510933
ENST00000421386.1	chr2	223598850	223602284
ENST00000433889.1	chr2	223598905	223602361
ENST00000305409.2	chr2	223596939	223602503
ENST00000446594.1	chr2	223704620	223705338
ENST00000446015.6	chr2	223765176	223837484
ENST00000409375.1	chr2	223765309	223837541
ENST00000334271.7	chr2	223756989	223837570
ENST00000396654.6	chr2	223758481	223837582
ENST00000396653.2	chr2	223765077	223837582
ENST00000443700.5	chr2	223751685	223837602
ENST00000415298.5	chr2	223756988	223837735
ENST00000444408.1	chr2	223765267	223838027
ENST00000462702.1	chr2	223855715	223878688
ENST00000491453.1	chr2	223884668	223894460
ENST00000493001.1	chr2	223894234	223899276
ENST00000483061.1	chr2	223900854	223945335
ENST00000429915.1	chr2	223894289	223945357
ENST00000233055.8	chr2	223875346	223945387
ENST00000425192.1	chr2	223965700	223967706
ENST00000258383.3	chr2	223957403	223967714
ENST00000473202.1	chr2	223975152	223982780
ENST00000478966.1	chr2	223975813	223985068
ENST00000432738.5	chr2	223984808	224013949
ENST00000423446.1	chr2	224001773	224030801
ENST00000409840.7	chr2	223975152	224031478
ENST00000447280.6	chr2	223975681	224038804
ENST00000409304.5	chr2	223975111	224039288
ENST00000489065.1	chr2	224001551	224039290
ENST00000454956.1	chr2	224001640	224039318
ENST00000258405.8	chr2	223975111	224039319
ENST00000401725.2	chr2	224169663	224171537
ENST00000434254.1	chr2	224294929	224295753
ENST00000389874.3	chr2	224378697	224401994
ENST00000409685.3	chr2	224378697	224402034
ENST00000243806.2	chr2	224399524	224402085
ENST00000620050.1	chr2	224464681	224474491
ENST00000622296.1	chr2	224467802	224474500
ENST00000497715.1	chr2	224473901	224480124
ENST00000536702.1	chr2	224478302	224485384
ENST00000454323.1	chr2	224473909	224495906
ENST00000451538.1	chr2	224474032	224497819
ENST00000440417.2	chr2	224499386	224500100
ENST00000487558.1	chr2	224495005	224500397
ENST00000481135.1	chr2	224502991	224504324
ENST00000617432.4	chr2	224473933	224505971
ENST00000484081.1	chr2	224505748	224511411
ENST00000541548.5	chr2	224511437	224533094
ENST00000432260.2	chr2	224513614	224557820
ENST00000546102.1	chr2	224535606	224560668
ENST00000409777.5	chr2	224473938	224563299
ENST00000436172.1	chr2	224514635	224563320
ENST00000409096.5	chr2	224473921	224569825
ENST00000264414.8	chr2	224470149	224585348
ENST00000344951.8	chr2	224470149	224585397
ENST00000638102.1	chr2	224703763	224716365
ENST00000535663.1	chr2	224773240	224787118
ENST00000492251.1	chr2	224792973	224795126
ENST00000489831.1	chr2	224807244	224807933
ENST00000422684.1	chr2	224800161	224816652
ENST00000472652.1	chr2	224837728	224840205
ENST00000543715.1	chr2	224874699	224886254
ENST00000474102.1	chr2	224893341	224946905
ENST00000409592.7	chr2	224765089	224947065
ENST00000644695.1	chr2	224765103	224982427
ENST00000645028.1	chr2	224765103	224982427
ENST00000583746.1	chr2	225010460	225010540
ENST00000458608.1	chr2	224983414	225042384
ENST00000258390.11	chr2	224765089	225042442
ENST00000492369.5	chr2	224860579	225042442
ENST00000435582.1	chr2	224893547	225042445
ENST00000636099.1	chr2	225399709	225654018
ENST00000272907.7	chr2	225400885	225654018
ENST00000448918.2	chr2	225698253	225698539
ENST00000609089.1	chr2	225698513	225703654
ENST00000624730.1	chr2	225761558	225762112
ENST00000412635.1	chr2	225992980	225993197
ENST00000423838.1	chr2	226180043	226185371
ENST00000582265.1	chr2	226658709	226658793
ENST00000498335.1	chr2	226792137	226795246
ENST00000305123.5	chr2	226731316	226799759
ENST00000567305.1	chr2	226804035	226805061
ENST00000607970.1	chr2	226800145	226811029
ENST00000450679.2	chr2	226837523	226839607
ENST00000539613.5	chr2	226836081	226839626
ENST00000443477.5	chr2	226836043	226864711
ENST00000437454.5	chr2	226836033	226864844
ENST00000436481.1	chr2	226837547	226864856
ENST00000448992.5	chr2	226836055	226865065
ENST00000424132.1	chr2	226835580	226865097
ENST00000423616.1	chr2	226836049	226867206
ENST00000473218.5	chr2	226906850	226914637
ENST00000391089.1	chr2	226968988	226969122
ENST00000409053.1	chr2	226906711	226988498
ENST00000483268.1	chr2	226935198	226995675
ENST00000491490.5	chr2	226906746	226995755
ENST00000493526.1	chr2	226908220	226995901
ENST00000392062.6	chr2	226835954	226999201
ENST00000341329.7	chr2	226835935	226999215
ENST00000396625.4	chr2	227002710	227164236
ENST00000643379.1	chr2	227102830	227164453
ENST00000606119.1	chr2	227237776	227259198
ENST00000437673.5	chr2	227238107	227265173
ENST00000487633.1	chr2	227284303	227291039
ENST00000304990.8	chr2	227289157	227294204
ENST00000468753.5	chr2	227296298	227303900
ENST00000471862.1	chr2	227297690	227304328
ENST00000469504.2	chr2	227304020	227311870
ENST00000643388.1	chr2	227307771	227311944
